11.11.11.113:InBytes,172.16.116.116:InBytes,11.11.11.115:OutPkts,11.11.11.113:InPkts,11.11.11.112:OutBytes,11.11.11.113:Conns,11.11.11.115:Conns,11.11.11.114:InBytes,172.16.116.116:OutBytes,11.11.11.113:OutBytes,172.16.116.116:Conns,11.11.11.112:InBytes,11.11.11.115:InPkts,172.16.116.116:InPkts,11.11.11.115:InBytes,11.11.11.114:Conns,11.11.11.114:InPkts,11.11.11.112:InPkts,11.11.11.112:Conns,11.11.11.113:OutPkts,11.11.11.114:OutBytes,11.11.11.115:OutBytes,11.11.11.112:OutPkts,11.11.11.114:OutPkts,172.16.116.116:OutPkts
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,1,0,0,0,1,0,7,7,455,0,0,0,0,0,0,0,0,0,0
31995,118994,0,510,0,73,74,32226,0,0,294,31995,331,1864,22778,74,513,510,73,0,0,0,0,0,0
31995,118994,0,510,0,73,74,32226,0,0,294,31995,331,1864,22778,74,513,510,73,0,0,0,0,0,0
31995,118994,0,510,0,73,74,32226,0,0,294,31995,331,1864,22778,74,513,510,73,0,0,0,0,0,0
31995,118994,0,510,0,73,74,32226,0,0,294,31995,331,1864,22778,74,513,510,73,0,0,0,0,0,0
31995,118994,0,510,0,73,74,32226,0,0,294,31995,331,1864,22778,74,513,510,73,0,0,0,0,0,0
31995,118994,0,510,0,73,74,32226,0,0,294,31995,331,1864,22778,74,513,510,73,0,0,0,0,0,0
31995,118994,0,510,0,73,74,32226,0,0,294,31995,331,1864,22778,74,513,510,73,0,0,0,0,0,0
31995,118994,0,510,0,73,74,32226,0,0,294,31995,331,1864,22778,74,513,510,73,0,0,0,0,0,0
31995,118994,0,510,0,73,74,32226,0,0,294,31995,331,1864,22778,74,513,510,73,0,0,0,0,0,0
31995,118994,0,510,0,73,74,32226,0,0,294,31995,331,1864,22778,74,513,510,73,0,0,0,0,0,0
31995,118994,0,510,0,73,74,32226,0,0,294,31995,331,1864,22778,74,513,510,73,0,0,0,0,0,0
31995,118994,0,510,0,73,74,32226,0,0,294,31995,331,1864,22778,74,513,510,73,0,0,0,0,0,0
31995,118994,0,510,0,73,74,32226,0,0,294,31995,331,1864,22778,74,513,510,73,0,0,0,0,0,0
31995,118994,0,510,0,73,74,32226,0,0,294,31995,331,1864,22778,74,513,510,73,0,0,0,0,0,0
31995,118994,0,510,0,73,74,32226,0,0,294,31995,331,1864,22778,74,513,510,73,0,0,0,0,0,0
31995,118994,0,510,0,73,74,32226,0,0,294,31995,331,1864,22778,74,513,510,73,0,0,0,0,0,0
31995,118994,0,510,0,73,74,32226,0,0,294,31995,331,1864,22778,74,513,510,73,0,0,0,0,0,0
31995,118994,0,510,0,73,74,32226,0,0,294,31995,331,1864,22778,74,513,510,73,0,0,0,0,0,0
31995,118994,0,510,0,73,74,32226,0,0,294,31995,331,1864,22778,74,513,510,73,0,0,0,0,0,0
31995,118994,0,510,0,73,74,32226,0,0,294,31995,331,1864,22778,74,513,510,73,0,0,0,0,0,0
31995,118994,0,510,0,73,74,32226,0,0,294,31995,331,1864,22778,74,513,510,73,0,0,0,0,0,0
