11.11.11.113:InBytes,172.16.116.116:InBytes,11.11.11.115:OutPkts,11.11.11.113:InPkts,11.11.11.112:OutBytes,11.11.11.113:Conns,11.11.11.115:Conns,11.11.11.114:InBytes,172.16.116.116:OutBytes,11.11.11.113:OutBytes,172.16.116.116:Conns,11.11.11.112:InBytes,11.11.11.115:InPkts,172.16.116.116:InPkts,11.11.11.115:InBytes,11.11.11.114:Conns,11.11.11.114:InPkts,11.11.11.112:InPkts,11.11.11.112:Conns,11.11.11.113:OutPkts,11.11.11.114:OutBytes,11.11.11.115:OutBytes,11.11.11.112:OutPkts,11.11.11.114:OutPkts,172.16.116.116:OutPkts
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
35998,568788,0,574,0,82,887,128188,0,0,1296,15365,6206,9069,389237,292,2044,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
36437,574056,0,581,0,83,895,129505,0,0,1308,15365,6262,9153,392749,295,2065,245,35,0,0,0,0,0,0
37315,579116,0,595,0,85,902,130822,0,0,1320,15365,6307,9233,395614,298,2086,245,35,0,0,0,0,0,0
