11.11.11.113:InBytes,172.16.116.116:InBytes,11.11.11.115:OutPkts,11.11.11.113:InPkts,11.11.11.112:OutBytes,11.11.11.113:Conns,11.11.11.115:Conns,11.11.11.114:InBytes,172.16.116.116:OutBytes,11.11.11.113:OutBytes,172.16.116.116:Conns,11.11.11.112:InBytes,11.11.11.115:InPkts,172.16.116.116:InPkts,11.11.11.115:InBytes,11.11.11.114:Conns,11.11.11.114:InPkts,11.11.11.112:InPkts,11.11.11.112:Conns,11.11.11.113:OutPkts,11.11.11.114:OutBytes,11.11.11.115:OutBytes,11.11.11.112:OutPkts,11.11.11.114:OutPkts,172.16.116.116:OutPkts
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
1756,6400,0,28,0,4,4,1548,0,0,16,1548,24,100,1548,4,24,24,4,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
3304,11460,0,52,0,8,6,3304,0,0,28,2426,38,180,2426,8,52,38,6,0,0,0,0,0,0
