11.11.11.113:InBytes,172.16.116.116:InBytes,11.11.11.115:OutPkts,11.11.11.113:InPkts,11.11.11.112:OutBytes,11.11.11.113:Conns,11.11.11.115:Conns,11.11.11.114:InBytes,172.16.116.116:OutBytes,11.11.11.113:OutBytes,172.16.116.116:Conns,11.11.11.112:InBytes,11.11.11.115:InPkts,172.16.116.116:InPkts,11.11.11.115:InBytes,11.11.11.114:Conns,11.11.11.114:InPkts,11.11.11.112:InPkts,11.11.11.112:Conns,11.11.11.113:OutPkts,11.11.11.114:OutBytes,11.11.11.115:OutBytes,11.11.11.112:OutPkts,11.11.11.114:OutPkts,172.16.116.116:OutPkts
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
61304,182335,0,977,0,140,4,61356,0,0,417,58127,24,2905,1548,140,978,926,133,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
118270,350934,0,1885,0,270,7,116566,0,0,802,113233,45,5592,2865,266,1858,1804,259,0,0,0,0,0,0
